,Protocol,Compounds,InputFields,Iterations,NumPending,Hour,Day,Class
3235,N,100.0,368.0,20.0,47.0,19.833333333333332,Wed,VF
3236,N,1062.0,412.0,10.0,0.0,13.116666666666667,Mon,VF
3237,N,1053.0,412.0,10.0,1.0,8.616666666666667,Thu,VF
3238,N,1055.0,409.0,10.0,1.0,8.616666666666667,Thu,VF
3239,N,1067.0,407.0,10.0,1.0,8.633333333333333,Thu,VF
3240,N,1059.0,414.0,10.0,9.0,8.65,Thu,VF
3241,N,1057.0,410.0,10.0,31.0,8.65,Thu,VF
3242,N,1059.0,704.0,10.0,0.0,14.25,Mon,VF
3243,N,1063.0,272.0,10.0,1.0,5.35,Fri,VF
3244,N,1054.0,278.0,10.0,1.0,5.366666666666666,Fri,VF
3245,N,1067.0,280.0,10.0,1.0,5.366666666666666,Fri,VF
3246,N,1067.0,271.0,10.0,3.0,5.333333333333333,Fri,VF
3247,N,1067.0,275.0,10.0,42.0,5.333333333333333,Fri,VF
3248,N,113.0,488.0,20.0,157.0,12.5,Mon,F
3249,N,103.0,482.0,20.0,45.0,12.483333333333333,Mon,VF
3250,N,116.0,889.0,20.0,731.0,11.583333333333334,Fri,M
3251,N,119.0,487.0,20.0,10.0,14.033333333333333,Mon,F
3252,N,119.0,4343.0,20.0,0.0,15.266666666666667,Thu,F
3253,N,126.0,71.0,20.0,53.0,15.4,Thu,VF
3254,N,112.0,811.0,20.0,0.0,15.45,Thu,VF
3255,N,114.0,361.0,20.0,0.0,14.116666666666667,Mon,VF
3256,N,119.0,40.0,20.0,0.0,14.083333333333334,Mon,VF
3257,N,118.0,392.0,20.0,0.0,14.066666666666666,Mon,VF
3258,N,123.0,529.0,20.0,0.0,14.133333333333333,Mon,VF
3259,N,120.0,726.0,20.0,0.0,14.266666666666667,Mon,VF
3260,N,118.0,862.0,20.0,3661.0,13.3,Mon,M
3261,N,122.0,151.0,20.0,0.0,14.083333333333334,Mon,VF
3262,N,123.0,172.0,20.0,0.0,14.1,Mon,VF
3263,N,124.0,2483.0,20.0,0.0,14.716666666666667,Mon,VF
3264,N,125.0,2486.0,20.0,0.0,15.733333333333333,Mon,F
3265,N,1203.0,886.0,20.0,0.0,17.533333333333335,Thu,M
3266,N,127.0,1215.0,20.0,0.0,19.433333333333334,Thu,VF
3267,N,117.0,150.0,20.0,0.0,15.416666666666666,Thu,VF
3268,N,118.0,44.0,20.0,0.0,15.383333333333333,Thu,VF
3269,N,121.0,58.0,20.0,0.0,15.4,Thu,VF
3270,N,129.0,82.0,20.0,7.0,15.266666666666667,Thu,VF
3271,N,125.0,994.0,20.0,4.0,15.266666666666667,Thu,VF
3272,N,127.0,234.0,20.0,2.0,15.266666666666667,Thu,VF
3273,N,120.0,465.0,20.0,32.0,16.766666666666666,Fri,F
3274,N,126.0,471.0,20.0,1.0,16.466666666666665,Fri,VF
3275,N,130.0,840.0,20.0,189.0,17.183333333333334,Tue,F
3276,N,141.0,938.0,20.0,20.0,16.783333333333335,Fri,F
3277,N,135.0,930.0,20.0,98.0,9.416666666666666,Mon,VF
3278,N,135.0,940.0,20.0,55.0,10.65,Mon,F
3279,N,131.0,120.0,20.0,46.0,9.566666666666666,Mon,VF
3280,N,130.0,161.0,20.0,203.0,9.516666666666667,Mon,VF
3281,N,137.0,368.0,20.0,141.0,9.5,Mon,VF
3282,N,138.0,373.0,20.0,6.0,9.483333333333333,Mon,VF
3283,N,133.0,541.0,20.0,0.0,10.45,Wed,F
3284,N,141.0,17.0,20.0,0.0,9.533333333333333,Mon,VF
3285,N,141.0,4336.0,20.0,0.0,7.966666666666667,Thu,F
3286,N,1395.0,1413.0,50.0,4.0,22.566666666666666,Tue,M
3287,N,1398.0,1422.0,20.0,10.0,19.183333333333334,Tue,F
3288,N,135.0,676.0,20.0,0.0,15.75,Wed,VF
3289,N,1406.0,409.0,10.0,0.0,11.8,Wed,VF
3290,N,1406.0,409.0,10.0,3.0,6.966666666666667,Wed,VF
3291,N,1409.0,408.0,10.0,3.0,19.4,Tue,VF
3292,N,1413.0,415.0,10.0,0.0,10.183333333333334,Wed,VF
3293,N,1409.0,406.0,10.0,0.0,10.966666666666667,Wed,VF
3294,N,1415.0,411.0,10.0,14.0,11.75,Wed,M
3295,N,1409.0,417.0,10.0,1.0,20.533333333333335,Tue,VF
3296,N,136.0,156.0,20.0,0.0,8.516666666666667,Thu,VF
3297,N,145.0,570.0,20.0,0.0,18.7,Tue,VF
3298,N,137.0,577.0,20.0,91.0,16.25,Fri,F
3299,N,146.0,49.0,20.0,0.0,8.15,Thu,VF
3300,N,147.0,57.0,20.0,0.0,8.533333333333333,Thu,VF
3301,N,147.0,781.0,20.0,346.0,11.816666666666666,Fri,F
3302,N,139.0,775.0,20.0,18.0,11.8,Fri,F
3303,N,142.0,80.0,20.0,4.0,8.15,Thu,VF
3304,N,151.0,1450.0,20.0,20.0,7.966666666666667,Fri,VF
3305,N,149.0,1493.0,20.0,0.0,7.716666666666667,Thu,VF
3306,N,155.0,898.0,20.0,296.0,17.866666666666667,Thu,F
3307,N,153.0,918.0,20.0,1.0,17.816666666666666,Thu,F
3308,N,146.0,299.0,20.0,17.0,13.766666666666667,Wed,VF
3309,N,146.0,783.0,20.0,39.0,12.15,Fri,F
3310,N,147.0,1477.0,20.0,0.0,12.95,Wed,VF
3311,N,148.0,235.0,20.0,0.0,13.216666666666667,Wed,VF
3312,N,144.0,385.0,10.0,1.0,17.766666666666666,Fri,F
3313,N,147.0,392.0,10.0,1.0,16.916666666666668,Tue,VF
3314,N,157.0,394.0,10.0,3.0,11.116666666666667,Thu,VF
3315,N,146.0,399.0,10.0,0.0,16.983333333333334,Fri,F
3316,N,157.0,391.0,10.0,1.0,10.316666666666666,Fri,VF
3317,N,154.0,40.0,10.0,3.0,12.183333333333334,Wed,F
3318,N,153.0,45.0,10.0,3.0,17.566666666666666,Tue,F
3319,N,147.0,44.0,10.0,3.0,16.916666666666668,Tue,F
3320,N,142.0,40.0,10.0,3.0,8.416666666666666,Thu,M
3321,N,154.0,40.0,10.0,3.0,9.583333333333334,Thu,M
3322,N,20.0,33.0,20.0,0.0,6.183333333333334,Wed,VF
3323,N,20.0,241.0,20.0,0.0,12.6,Wed,VF
3324,N,1502.0,421.0,20.0,10.0,14.05,Tue,F
3325,N,144.0,344.0,20.0,19.0,10.166666666666666,Fri,VF
3326,N,146.0,347.0,20.0,0.0,9.983333333333333,Fri,VF
3327,N,156.0,348.0,20.0,15.0,16.6,Wed,VF
3328,N,157.0,346.0,20.0,30.0,16.266666666666666,Wed,VF
3329,N,145.0,348.0,20.0,0.0,10.483333333333333,Fri,VF
3330,N,158.0,541.0,20.0,314.0,18.516666666666666,Tue,F
3331,N,154.0,543.0,20.0,0.0,18.216666666666665,Tue,VF
3332,N,146.0,160.0,20.0,0.0,11.566666666666666,Wed,VF
3333,N,160.0,155.0,20.0,0.0,10.716666666666667,Wed,VF
3334,N,150.0,235.0,20.0,11.0,20.866666666666667,Mon,F
3335,N,152.0,843.0,20.0,24.0,17.5,Tue,F
3336,N,155.0,552.0,20.0,43.0,18.25,Tue,VF
3337,N,166.0,586.0,20.0,0.0,17.916666666666668,Tue,VF
3338,N,161.0,543.0,20.0,0.0,17.3,Tue,VF
3339,N,166.0,1077.0,100.0,0.0,13.616666666666667,Fri,F
3340,N,172.0,1085.0,100.0,0.0,13.633333333333333,Fri,M
3341,N,173.0,106.0,20.0,0.0,1.7,Thu,M
3342,N,170.0,1176.0,20.0,109.0,14.466666666666667,Thu,F
3343,N,180.0,1186.0,20.0,174.0,15.833333333333334,Thu,F
3344,N,179.0,1192.0,20.0,0.0,13.75,Thu,VF
3345,N,174.0,1365.0,20.0,0.0,16.816666666666666,Tue,F
3346,N,170.0,1468.0,20.0,75.0,15.716666666666667,Tue,F
3347,N,175.0,149.0,20.0,0.0,17.483333333333334,Tue,F
3348,N,20.0,427.0,20.0,0.0,11.583333333333334,Wed,VF
3349,N,20.0,112.0,20.0,0.0,14.216666666666667,Wed,VF
3350,N,183.0,1117.0,20.0,0.0,16.7,Fri,VF
3351,N,182.0,216.0,20.0,68.0,9.5,Thu,VF
3352,N,21.0,308.0,20.0,0.0,11.55,Mon,VF
3353,N,23.0,83.0,20.0,0.0,16.6,Thu,VF
3354,N,22.0,262.0,20.0,0.0,14.166666666666666,Fri,VF
3355,N,191.0,361.0,20.0,0.0,10.533333333333333,Mon,VF
3356,N,199.0,360.0,20.0,355.0,11.2,Mon,M
3357,N,196.0,598.0,20.0,136.0,17.95,Mon,VF
3358,N,190.0,602.0,20.0,22.0,17.933333333333334,Mon,VF
3359,N,200.0,618.0,20.0,31.0,18.383333333333333,Mon,VF
3360,N,200.0,613.0,20.0,58.0,18.4,Mon,VF
3361,N,190.0,624.0,20.0,0.0,13.55,Wed,VF
3362,N,201.0,89.0,20.0,431.0,17.766666666666666,Mon,F
3363,N,197.0,1225.0,20.0,0.0,19.6,Mon,F
3364,N,197.0,2417.0,20.0,0.0,19.433333333333334,Mon,L
3365,N,201.0,33.0,20.0,7.0,11.483333333333333,Mon,F
3366,N,20.0,301.0,20.0,0.0,11.266666666666667,Wed,VF
3367,N,21.0,32.0,20.0,0.0,10.933333333333334,Wed,VF
3368,N,25.0,10.0,20.0,0.0,10.85,Wed,VF
3369,N,20.0,279.0,20.0,0.0,12.316666666666666,Wed,VF
3370,N,211.0,837.0,20.0,0.0,19.966666666666665,Mon,VF
3371,N,210.0,991.0,20.0,0.0,17.633333333333333,Mon,VF
3372,N,226.0,1244.0,20.0,0.0,14.783333333333333,Tue,VF
3373,N,215.0,2222.0,20.0,0.0,18.0,Mon,F
3374,N,226.0,2223.0,20.0,0.0,14.933333333333334,Tue,F
3375,N,228.0,2225.0,20.0,0.0,14.95,Tue,F
3376,N,221.0,2848.0,20.0,0.0,9.866666666666667,Tue,F
3377,N,221.0,2859.0,20.0,0.0,15.233333333333333,Tue,F
3378,N,228.0,2868.0,20.0,0.0,15.216666666666667,Tue,F
3379,N,226.0,1077.0,20.0,0.0,21.983333333333334,Wed,F
3380,N,225.0,535.0,20.0,0.0,14.916666666666666,Tue,VF
3381,N,232.0,546.0,20.0,0.0,18.016666666666666,Mon,VF
3382,N,225.0,543.0,20.0,0.0,14.916666666666666,Tue,VF
3383,N,221.0,546.0,20.0,0.0,11.416666666666666,Tue,VF
3384,N,231.0,546.0,20.0,0.0,11.45,Tue,VF
3385,N,219.0,1198.0,20.0,0.0,9.85,Tue,VF
3386,N,230.0,1203.0,20.0,0.0,15.233333333333333,Tue,F
3387,N,220.0,1198.0,20.0,0.0,15.25,Tue,F
3388,N,228.0,1021.0,20.0,33.0,18.15,Fri,VF
3389,N,226.0,1021.0,20.0,0.0,9.766666666666667,Mon,VF
3390,N,222.0,3170.0,20.0,150.0,13.466666666666667,Fri,M
3391,N,232.0,710.0,20.0,149.0,11.216666666666667,Fri,VF
3392,N,232.0,1104.0,20.0,0.0,14.083333333333334,Tue,VF
3393,N,226.0,1128.0,20.0,283.0,16.616666666666667,Fri,F
3394,N,228.0,1331.0,20.0,218.0,13.833333333333334,Tue,F
3395,N,228.0,530.0,200.0,0.0,17.933333333333334,Fri,M
3396,N,225.0,1258.0,20.0,115.0,11.15,Wed,F
3397,N,20.0,742.0,20.0,0.0,9.95,Thu,VF
3398,N,234.0,1346.0,20.0,0.0,15.316666666666666,Tue,VF
3399,N,237.0,381.0,20.0,227.0,10.483333333333333,Fri,VF
3400,N,240.0,417.0,20.0,446.0,15.933333333333334,Fri,M
3401,N,233.0,632.0,20.0,451.0,16.333333333333332,Fri,M
3402,N,238.0,670.0,20.0,0.0,7.933333333333334,Mon,VF
3403,N,244.0,665.0,20.0,0.0,7.866666666666667,Mon,F
3404,N,235.0,791.0,20.0,212.0,11.316666666666666,Fri,F
3405,N,230.0,98.0,20.0,148.0,11.383333333333333,Fri,VF
3406,N,244.0,1005.0,20.0,8.0,11.616666666666667,Mon,VF
3407,N,235.0,1021.0,20.0,32.0,15.0,Tue,VF
3408,N,238.0,1259.0,20.0,1.0,14.883333333333333,Tue,VF
3409,N,235.0,1259.0,20.0,0.0,10.283333333333333,Wed,VF
3410,N,20.0,1027.0,20.0,0.0,14.266666666666667,Mon,VF
3411,N,238.0,1068.0,20.0,0.0,12.416666666666666,Fri,VF
3412,N,240.0,1212.0,20.0,0.0,17.133333333333333,Wed,VF
3413,N,256.0,4423.0,20.0,0.0,11.566666666666666,Thu,F
3414,N,245.0,1521.0,20.0,0.0,12.733333333333333,Wed,VF
3415,N,244.0,1529.0,20.0,0.0,12.566666666666666,Wed,VF
3416,N,20.0,477.0,20.0,0.0,11.033333333333333,Wed,VF
3417,N,20.0,504.0,20.0,0.0,15.966666666666667,Mon,VF
3418,N,23.0,1432.0,20.0,0.0,17.0,Mon,VF
3419,N,2506.0,2641.0,20.0,0.0,12.583333333333334,Wed,M
3420,N,2509.0,1022.0,20.0,0.0,9.9,Wed,M
3421,N,2517.0,1035.0,20.0,0.0,12.333333333333334,Tue,M
3422,N,2513.0,1101.0,20.0,0.0,9.95,Wed,M
3423,N,2513.0,1103.0,20.0,0.0,18.566666666666666,Tue,M
3424,N,2515.0,1180.0,20.0,0.0,10.3,Wed,M
3425,N,2502.0,1329.0,20.0,0.0,10.9,Wed,M
3426,N,2516.0,1090.0,20.0,0.0,17.55,Tue,M
3427,N,2520.0,130.0,20.0,0.0,18.483333333333334,Mon,F
3428,N,2521.0,1606.0,20.0,0.0,13.633333333333333,Tue,M
3429,N,257.0,342.0,20.0,1.0,11.233333333333333,Wed,VF
3430,N,249.0,356.0,20.0,0.0,11.316666666666666,Wed,VF
3431,N,33.0,315.0,20.0,0.0,16.283333333333335,Fri,VF
3432,N,25.0,329.0,20.0,0.0,9.233333333333333,Wed,VF
3433,N,24.0,330.0,20.0,0.0,17.233333333333334,Tue,VF
3434,N,31.0,341.0,20.0,0.0,16.116666666666667,Fri,VF
3435,N,26.0,397.0,20.0,0.0,10.983333333333333,Wed,VF
3436,N,20.0,399.0,20.0,0.0,16.533333333333335,Fri,VF
3437,N,27.0,520.0,100.0,0.0,9.0,Wed,F
3438,N,29.0,529.0,100.0,0.0,9.033333333333333,Wed,F
3439,N,26.0,545.0,100.0,0.0,8.883333333333333,Wed,F
3440,N,20.0,549.0,100.0,0.0,8.883333333333333,Wed,F
3441,N,24.0,548.0,100.0,0.0,8.866666666666667,Wed,F
3442,N,22.0,554.0,100.0,0.0,8.85,Wed,F
3443,N,32.0,562.0,100.0,0.0,8.866666666666667,Wed,F
3444,N,20.0,558.0,100.0,0.0,8.85,Wed,F
3445,N,22.0,559.0,100.0,0.0,8.85,Wed,F
3446,N,20.0,564.0,100.0,0.0,8.85,Wed,F
3447,N,26.0,561.0,100.0,0.0,16.65,Tue,F
3448,N,22.0,571.0,100.0,0.0,8.85,Wed,F
3449,N,30.0,571.0,100.0,0.0,8.883333333333333,Wed,F
3450,N,26.0,86.0,20.0,0.0,11.0,Wed,VF
3451,N,25.0,196.0,20.0,0.0,16.483333333333334,Wed,VF
3452,N,28.0,212.0,20.0,0.0,10.2,Fri,VF
3453,N,21.0,229.0,20.0,0.0,9.9,Fri,VF
3454,N,29.0,247.0,20.0,0.0,10.666666666666666,Wed,VF
3455,N,25.0,257.0,20.0,0.0,10.016666666666667,Fri,VF
3456,N,28.0,276.0,20.0,0.0,16.15,Wed,VF
3457,N,263.0,1303.0,20.0,1.0,11.533333333333333,Wed,VF
3458,N,263.0,1316.0,20.0,2.0,11.65,Wed,VF
3459,N,271.0,1309.0,20.0,1.0,9.4,Wed,VF
3460,N,269.0,1316.0,20.0,0.0,16.783333333333335,Tue,VF
3461,N,2727.0,384.0,20.0,19.0,0.03333333333333333,Thu,F
3462,N,265.0,1297.0,20.0,0.0,13.983333333333333,Wed,F
3463,N,272.0,1301.0,20.0,2.0,12.1,Wed,VF
3464,N,273.0,1318.0,20.0,0.0,14.616666666666667,Wed,VF
3465,N,276.0,1217.0,20.0,0.0,17.1,Tue,VF
3466,N,272.0,524.0,20.0,38.0,16.916666666666668,Fri,VF
3467,N,274.0,525.0,20.0,0.0,16.9,Fri,VF
3468,N,272.0,633.0,20.0,0.0,19.766666666666666,Mon,VF
3469,N,275.0,634.0,20.0,328.0,17.75,Mon,F
3470,N,280.0,637.0,20.0,362.0,17.766666666666666,Mon,F
3471,N,21.0,357.0,20.0,0.0,14.483333333333333,Wed,VF
3472,N,23.0,356.0,20.0,0.0,10.166666666666666,Wed,VF
3473,N,276.0,544.0,200.0,0.0,16.7,Wed,M
3474,N,277.0,1009.0,20.0,0.0,18.316666666666666,Mon,VF
3475,N,285.0,1331.0,20.0,292.0,10.966666666666667,Wed,F
3476,N,288.0,1344.0,20.0,241.0,11.133333333333333,Wed,F
3477,N,279.0,540.0,200.0,0.0,17.75,Fri,M
3478,N,289.0,938.0,20.0,0.0,18.633333333333333,Mon,VF
3479,N,36.0,94.0,20.0,0.0,11.366666666666667,Thu,VF
3480,N,27.0,1206.0,20.0,0.0,10.833333333333334,Thu,VF
3481,N,34.0,146.0,20.0,0.0,10.816666666666666,Thu,VF
3482,N,34.0,13.0,20.0,0.0,11.65,Thu,VF
3483,N,32.0,261.0,20.0,0.0,10.9,Thu,VF
3484,N,292.0,1343.0,20.0,0.0,16.166666666666668,Wed,VF
3485,N,300.0,1345.0,20.0,0.0,16.25,Wed,VF
3486,N,308.0,1542.0,20.0,0.0,18.216666666666665,Fri,VF
3487,N,307.0,1840.0,20.0,4.0,17.666666666666668,Fri,VF
3488,N,306.0,1040.0,20.0,0.0,15.566666666666666,Fri,VF
3489,N,309.0,1096.0,20.0,2086.0,16.233333333333334,Fri,M
3490,N,314.0,1374.0,20.0,0.0,14.5,Fri,F
3491,N,300.0,1471.0,20.0,778.0,14.85,Fri,M
3492,N,3129.0,5599.0,20.0,100.0,17.65,Wed,L
3493,N,317.0,534.0,20.0,200.0,13.35,Mon,F
3494,N,25.0,537.0,100.0,0.0,16.45,Tue,F
3495,N,25.0,556.0,100.0,0.0,8.95,Thu,F
3496,N,25.0,562.0,100.0,0.0,10.9,Tue,F
3497,N,39.0,562.0,100.0,0.0,10.8,Tue,F
3498,N,27.0,564.0,100.0,0.0,10.783333333333333,Tue,F
3499,N,29.0,571.0,100.0,0.0,8.95,Thu,F
3500,N,34.0,852.0,100.0,0.0,17.833333333333332,Thu,F
3501,N,35.0,856.0,100.0,0.0,15.816666666666666,Thu,F
3502,N,25.0,862.0,100.0,0.0,15.816666666666666,Thu,F
3503,N,26.0,149.0,100.0,0.0,8.866666666666667,Thu,F
3504,N,29.0,204.0,100.0,0.0,10.016666666666667,Thu,F
3505,N,35.0,2156.0,100.0,0.0,17.766666666666666,Tue,F
3506,N,34.0,2164.0,100.0,0.0,10.55,Thu,F
3507,N,28.0,274.0,100.0,0.0,17.733333333333334,Tue,F
3508,N,31.0,279.0,100.0,0.0,10.283333333333333,Thu,F
3509,N,30.0,282.0,100.0,0.0,9.883333333333333,Fri,F
3510,N,322.0,1342.0,20.0,0.0,15.833333333333334,Thu,M
3511,N,328.0,1355.0,20.0,0.0,13.05,Thu,VF
3512,N,325.0,1354.0,20.0,23.0,15.583333333333334,Thu,VF
3513,N,330.0,99.0,20.0,188.0,11.466666666666667,Thu,F
3514,N,321.0,102.0,20.0,31.0,13.783333333333333,Mon,F
3515,N,28.0,409.0,100.0,0.0,16.033333333333335,Mon,F
3516,N,35.0,418.0,100.0,0.0,16.133333333333333,Mon,F
3517,N,35.0,460.0,100.0,0.0,15.733333333333333,Mon,F
3518,N,29.0,462.0,100.0,0.0,15.8,Mon,F
3519,N,332.0,925.0,20.0,147.0,15.15,Fri,F
3520,N,341.0,1556.0,20.0,7.0,9.083333333333334,Wed,VF
3521,N,31.0,15.0,20.0,0.0,13.25,Thu,VF
3522,N,370.0,716.0,20.0,0.0,19.633333333333333,Thu,VF
3523,N,361.0,722.0,20.0,11.0,19.366666666666667,Thu,VF
3524,N,356.0,71.0,20.0,0.0,20.1,Thu,VF
3525,N,368.0,171.0,20.0,14.0,20.7,Thu,VF
3526,N,3669.0,432.0,20.0,0.0,5.516666666666667,Mon,M
3527,N,3676.0,428.0,20.0,0.0,8.716666666666667,Tue,M
3528,N,3678.0,428.0,20.0,0.0,4.083333333333333,Tue,F
3529,N,3689.0,434.0,20.0,0.0,12.166666666666666,Wed,M
3530,N,3681.0,431.0,20.0,0.0,9.616666666666667,Mon,M
3531,N,3687.0,2116.0,20.0,0.0,5.783333333333333,Mon,L
3532,N,3684.0,2941.0,20.0,0.0,6.466666666666667,Mon,L
3533,N,3689.0,1806.0,20.0,0.0,5.25,Fri,L
3534,N,3689.0,2674.0,20.0,0.0,6.483333333333333,Mon,L
3535,N,368.0,416.0,20.0,0.0,10.183333333333334,Fri,VF
3536,N,371.0,795.0,50.0,0.0,11.05,Fri,F
3537,N,3744.0,192.0,20.0,11.0,14.683333333333334,Wed,F
3538,N,3739.0,114.0,20.0,0.0,5.833333333333333,Thu,M
3539,N,3780.0,432.0,20.0,0.0,5.633333333333333,Thu,M
3540,N,3776.0,43.0,20.0,0.0,5.233333333333333,Thu,M
3541,N,3776.0,54.0,20.0,0.0,5.283333333333333,Thu,M
3542,N,3769.0,54.0,20.0,0.0,7.6,Thu,M
3543,N,3769.0,59.0,20.0,0.0,8.633333333333333,Thu,M
3544,N,3774.0,58.0,20.0,0.0,8.5,Fri,M
3545,N,3772.0,1009.0,20.0,0.0,5.85,Fri,L
3546,N,3772.0,1350.0,20.0,0.0,9.916666666666666,Fri,L
3547,N,3774.0,1346.0,20.0,0.0,9.083333333333334,Mon,M
3548,N,3770.0,10.0,20.0,0.0,11.533333333333333,Thu,L
3549,N,3781.0,191.0,20.0,0.0,4.7,Fri,M
3550,N,3766.0,194.0,20.0,0.0,5.533333333333333,Thu,M
3551,N,3772.0,249.0,20.0,0.0,5.55,Thu,M
3552,N,3767.0,28.0,20.0,0.0,5.65,Thu,M
3553,N,3774.0,163.0,20.0,0.0,5.616666666666667,Thu,M
3554,N,3781.0,1001.0,20.0,0.0,6.516666666666667,Thu,L
3555,N,3775.0,1339.0,20.0,0.0,4.2,Tue,M
3556,N,384.0,705.0,20.0,0.0,14.533333333333333,Tue,VF
3557,N,390.0,376.0,20.0,275.0,11.183333333333334,Mon,M
3558,N,393.0,388.0,20.0,63.0,10.616666666666667,Mon,VF
3559,N,397.0,384.0,20.0,0.0,10.95,Mon,M
3560,N,386.0,382.0,20.0,46.0,13.05,Mon,VF
3561,N,401.0,1006.0,20.0,0.0,17.2,Thu,F
3562,N,44.0,649.0,20.0,0.0,11.55,Fri,VF
3563,N,32.0,655.0,20.0,0.0,11.566666666666666,Fri,F
3564,N,41.0,1033.0,20.0,149.0,13.916666666666666,Tue,F
3565,N,46.0,1054.0,20.0,16.0,10.65,Tue,F
3566,N,406.0,91.0,20.0,0.0,11.516666666666667,Thu,VF
3567,N,396.0,365.0,20.0,340.0,12.45,Thu,VF
3568,N,408.0,89.0,20.0,0.0,12.2,Thu,VF
3569,N,407.0,962.0,20.0,18.0,9.016666666666667,Tue,VF
3570,N,408.0,99.0,20.0,62.0,10.55,Thu,F
3571,N,415.0,1134.0,20.0,16.0,13.616666666666667,Tue,VF
3572,N,406.0,1133.0,20.0,5.0,18.45,Tue,VF
3573,N,406.0,432.0,20.0,0.0,10.916666666666666,Mon,VF
3574,N,408.0,64.0,20.0,253.0,13.8,Thu,M
3575,N,405.0,63.0,20.0,3.0,9.8,Fri,F
3576,N,421.0,19.0,20.0,0.0,16.783333333333335,Tue,VF
3577,N,411.0,22.0,20.0,0.0,16.933333333333334,Tue,VF
3578,N,427.0,5490.0,20.0,0.0,11.083333333333334,Fri,M
3579,N,427.0,669.0,20.0,3.0,16.483333333333334,Wed,VF
3580,N,41.0,597.0,20.0,0.0,15.483333333333333,Tue,VF
3581,N,47.0,659.0,20.0,0.0,11.45,Tue,VF
3582,N,45.0,811.0,20.0,0.0,17.066666666666666,Thu,VF
3583,N,36.0,2073.0,20.0,0.0,15.75,Tue,VF
3584,N,36.0,2079.0,20.0,0.0,14.25,Wed,VF
3585,N,42.0,2142.0,20.0,5.0,11.966666666666667,Thu,VF
3586,N,4511.0,162.0,20.0,19.0,16.616666666666667,Wed,F
3587,N,457.0,708.0,20.0,0.0,14.683333333333334,Tue,F
3588,N,461.0,711.0,20.0,0.0,14.75,Tue,F
3589,N,447.0,707.0,20.0,0.0,13.95,Tue,VF
3590,N,459.0,711.0,20.0,0.0,13.916666666666666,Tue,VF
3591,N,456.0,721.0,20.0,0.0,13.966666666666667,Tue,F
3592,N,465.0,489.0,20.0,3.0,12.2,Thu,M
3593,N,459.0,183.0,10.0,2.0,17.416666666666668,Thu,VF
3594,N,469.0,666.0,20.0,0.0,4.616666666666667,Fri,VF
3595,N,467.0,1238.0,20.0,0.0,1.8833333333333333,Fri,F
3596,N,462.0,309.0,20.0,0.0,19.316666666666666,Mon,VF
3597,N,472.0,427.0,20.0,1.0,6.15,Fri,VF
3598,N,460.0,455.0,20.0,19.0,16.816666666666666,Mon,F
3599,N,460.0,463.0,20.0,1.0,15.633333333333333,Wed,VF
3600,N,469.0,467.0,20.0,76.0,16.833333333333332,Mon,F
3601,N,467.0,553.0,20.0,14.0,16.333333333333332,Mon,VF
3602,N,463.0,612.0,20.0,31.0,14.283333333333333,Wed,F
3603,N,460.0,614.0,20.0,32.0,14.266666666666667,Wed,VF
3604,N,463.0,670.0,20.0,0.0,17.6,Mon,VF
3605,N,459.0,670.0,20.0,1.0,17.55,Mon,VF
3606,N,466.0,668.0,20.0,2.0,17.7,Mon,VF
3607,N,461.0,676.0,20.0,0.0,17.533333333333335,Mon,VF
3608,N,465.0,734.0,20.0,0.0,19.683333333333334,Mon,VF
3609,N,460.0,99.0,20.0,12.0,15.566666666666666,Mon,F
3610,N,470.0,955.0,20.0,0.0,16.783333333333335,Wed,F
3611,N,52.0,432.0,20.0,0.0,17.75,Tue,VF
3612,N,49.0,600.0,20.0,0.0,10.616666666666667,Fri,VF
3613,N,50.0,717.0,20.0,0.0,12.166666666666666,Fri,VF
3614,N,49.0,1517.0,20.0,0.0,11.983333333333333,Fri,VF
3615,N,488.0,2785.0,20.0,0.0,11.15,Tue,F
3616,N,486.0,402.0,20.0,0.0,9.716666666666667,Mon,VF
3617,N,484.0,398.0,20.0,31.0,13.583333333333334,Thu,VF
3618,N,495.0,434.0,20.0,98.0,13.916666666666666,Tue,VF
3619,N,48.0,296.0,20.0,0.0,9.933333333333334,Fri,VF
3620,N,43.0,308.0,20.0,0.0,10.75,Wed,VF
3621,N,44.0,328.0,20.0,0.0,16.183333333333334,Wed,VF
3622,N,56.0,326.0,20.0,0.0,10.066666666666666,Fri,VF
3623,N,46.0,376.0,20.0,0.0,17.25,Tue,VF
3624,N,46.0,411.0,20.0,0.0,16.333333333333332,Fri,VF
3625,N,43.0,450.0,20.0,0.0,16.133333333333333,Fri,VF
3626,N,53.0,497.0,20.0,0.0,16.733333333333334,Mon,VF
3627,N,44.0,505.0,20.0,0.0,16.6,Fri,VF
3628,N,45.0,289.0,20.0,0.0,10.283333333333333,Fri,VF
3629,N,528.0,654.0,20.0,15.0,22.216666666666665,Mon,F
3630,N,539.0,778.0,20.0,20.0,18.3,Thu,VF
3631,N,543.0,353.0,20.0,0.0,11.883333333333333,Sun,VF
3632,N,529.0,357.0,20.0,0.0,10.583333333333334,Wed,VF
3633,N,536.0,439.0,20.0,6.0,11.5,Wed,VF
3634,N,540.0,645.0,20.0,0.0,7.683333333333334,Fri,VF
3635,N,537.0,779.0,20.0,0.0,12.583333333333334,Wed,VF
3636,N,530.0,957.0,20.0,0.0,11.016666666666667,Fri,F
