,EngDispl,NumCyl,Transmission,FE,AirAspirationMethod,NumGears,TransLockup,TransCreeperGear,DriveDesc,IntakeValvePerCyl,ExhaustValvesPerCyl,CarlineClassDesc,VarValveTiming,VarValveLift
1714,2.0,4,S5,37.5,Turbocharged,5,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,0.0,0.0
1715,2.0,4,M6,43.1,Turbocharged,6,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,0.0,0.0
1716,2.0,4,M6,41.0456,Turbocharged,6,0.0,0.0,AllWheelDrive,2,2,SmallStationWagons,0.0,0.0
1717,2.0,4,S6,38.4627,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,SmallStationWagons,0.0,0.0
1718,2.0,4,S5,38.2,Turbocharged,5,1.0,0.0,AllWheelDrive,2,2,SmallStationWagons,0.0,0.0
1719,2.5,4,M5,37.071,NaturallyAspirated,5,0.0,0.0,AllWheelDrive,2,2,SmallStationWagons,0.0,1.0
1720,2.5,4,S4,35.9226,NaturallyAspirated,4,1.0,0.0,AllWheelDrive,2,2,SmallStationWagons,0.0,1.0
1721,2.5,4,M5,34.1435,Turbocharged,5,0.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,0.0
1722,2.5,4,S4,32.9103,Turbocharged,4,1.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,0.0
1723,2.5,4,M6,31.8,Turbocharged,6,0.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,0.0
1724,2.0,4,M6,42.3461,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1725,2.0,4,AV,41.5661,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1726,2.0,4,M6,41.7078,NaturallyAspirated,6,0.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,0.0
1727,2.0,4,AV,40.2345,NaturallyAspirated,1,1.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,0.0
1728,1.8,4,A4,43.629,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1729,1.8,4,M5,44.7393,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1730,2.4,4,A4,36.1596,NaturallyAspirated,4,1.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,0.0
1731,2.4,4,M5,38.9575,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1732,2.4,4,S5,40.2796,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1733,2.4,4,M5,38.7,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1734,2.4,4,S4,38.7,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1735,2.0,4,S6,60.1,Turbocharged,6,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,0.0,0.0
1736,2.0,4,M6,58.535,Turbocharged,6,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,0.0,0.0
1737,2.5,5,M5,39.5714,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1738,2.5,5,S6,40.0169,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1739,2.5,5,S5,37.6,Turbocharged,5,1.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,0.0
1740,2.5,5,M6,37.5,Turbocharged,6,0.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,0.0
1741,2.4,5,S5,39.348,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1742,2.5,5,M6,40.4,Turbocharged,6,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1743,2.5,5,S5,40.6,Turbocharged,5,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1744,3.0,6,S6,34.7286,Supercharged,6,1.0,0.0,AllWheelDrive,2,2,Other,1.0,0.0
1745,3.0,6,M6,32.5289,Turbocharged,6,0.0,0.0,AllWheelDrive,2,2,Other,1.0,0.0
1746,3.0,6,S6,33.7229,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,Other,1.0,0.0
1747,2.4,4,A4,37.0711,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,Other,1.0,0.0
1748,2.7,6,A5,35.9,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,Other,1.0,0.0
1749,2.0,4,S6,42.0,Turbocharged,6,0.0,0.0,TwoWheelDriveFront,2,2,Other,1.0,0.0
1750,3.2,6,S6,36.4,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,Other,1.0,0.0
1751,2.9,4,A4,34.1514,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1752,2.9,4,M5,35.3237,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1753,3.7,5,A4,31.8217,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1754,5.3,8,A4,27.9,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,SmallPickupTrucks2WD,1.0,0.0
1755,3.7,5,A4,27.0,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1756,2.9,4,A4,34.3,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1757,2.9,4,M5,35.5,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1758,3.7,5,A4,31.6,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1759,5.3,8,A4,27.9,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,SmallPickupTrucks2WD,1.0,0.0
1760,2.3,4,A5,32.8232,NaturallyAspirated,5,1.0,1.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1761,2.3,4,M5,37.7,NaturallyAspirated,5,0.0,1.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1762,4.0,6,M5,28.6,NaturallyAspirated,5,0.0,1.0,TwoWheelDriveRear,1,1,SmallPickupTrucks2WD,0.0,0.0
1763,4.0,6,A5,28.5,NaturallyAspirated,5,1.0,1.0,TwoWheelDriveRear,1,1,SmallPickupTrucks2WD,0.0,0.0
1764,2.9,4,A4,34.1796,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1765,2.9,4,M5,35.2582,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1766,3.7,5,A4,31.8467,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1767,5.3,8,A4,27.9,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,SmallPickupTrucks2WD,1.0,0.0
1768,3.7,5,A4,27.0,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1769,2.9,4,A4,34.3,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1770,2.9,4,M5,35.5,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1771,3.7,5,A4,31.6,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,0.0,0.0
1772,5.3,8,A4,27.9,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,SmallPickupTrucks2WD,1.0,0.0
1773,2.5,4,A5,30.1688,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,1.0,0.0
1774,2.5,4,M5,31.7,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,1.0,0.0
1775,4.0,6,A5,27.7366,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,1.0,0.0
1776,4.0,6,M6,27.5894,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,1.0,0.0
1777,2.5,4,A5,30.2,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,1.0,0.0
1778,2.5,4,M5,31.8,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,1.0,0.0
1779,4.0,6,A5,27.7857,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,1.0,0.0
1780,2.7,4,A4,35.4291,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,1.0,0.0
1781,2.7,4,M5,36.1463,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,1.0,0.0
1782,4.0,6,A5,29.2,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,1.0,0.0
1783,4.0,6,M6,25.3,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveRear,2,2,SmallPickupTrucks2WD,1.0,0.0
1784,2.9,4,A4,32.4,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,2,2,SmallPickupTrucks4WD,0.0,0.0
1785,2.9,4,M5,34.1,NaturallyAspirated,5,0.0,0.0,FourWheelDrive,2,2,SmallPickupTrucks4WD,0.0,0.0
1786,3.7,5,A4,31.4112,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,2,2,SmallPickupTrucks4WD,0.0,0.0
1787,5.3,8,A4,26.6,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,1,1,SmallPickupTrucks4WD,1.0,0.0
1788,3.7,5,A4,29.7999,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,2,2,SmallPickupTrucks4WD,0.0,0.0
1789,3.7,5,A4,29.7999,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,2,2,SmallPickupTrucks4WD,0.0,0.0
1790,5.3,8,A4,26.6,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,1,1,SmallPickupTrucks4WD,1.0,0.0
1791,4.0,6,M5,26.2,NaturallyAspirated,5,0.0,1.0,FourWheelDrive,1,1,SmallPickupTrucks4WD,0.0,0.0
1792,4.0,6,A5,24.6648,NaturallyAspirated,5,1.0,1.0,FourWheelDrive,1,1,SmallPickupTrucks4WD,0.0,0.0
1793,2.9,4,A4,32.4,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,2,2,SmallPickupTrucks4WD,0.0,0.0
1794,2.9,4,M5,34.1,NaturallyAspirated,5,0.0,0.0,FourWheelDrive,2,2,SmallPickupTrucks4WD,0.0,0.0
1795,3.7,5,A4,31.3858,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,2,2,SmallPickupTrucks4WD,0.0,0.0
1796,5.3,8,A4,26.6,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,1,1,SmallPickupTrucks4WD,1.0,0.0
1797,3.7,5,A4,29.7999,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,2,2,SmallPickupTrucks4WD,0.0,0.0
1798,3.7,5,A4,29.7999,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,2,2,SmallPickupTrucks4WD,0.0,0.0
1799,5.3,8,A4,26.6,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,1,1,SmallPickupTrucks4WD,1.0,0.0
1800,4.0,6,M6,26.82,NaturallyAspirated,6,0.0,0.0,FourWheelDrive,2,2,SmallPickupTrucks4WD,1.0,0.0
1801,4.0,6,A5,26.6538,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,2,2,SmallPickupTrucks4WD,1.0,0.0
1802,4.0,6,A5,26.3846,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,2,2,SmallPickupTrucks4WD,1.0,0.0
1803,2.7,4,M5,30.3,NaturallyAspirated,5,0.0,0.0,ParttimeFourWheelDrive,2,2,SmallPickupTrucks4WD,1.0,0.0
1804,4.0,6,A5,28.3,NaturallyAspirated,5,1.0,0.0,ParttimeFourWheelDrive,2,2,SmallPickupTrucks4WD,1.0,0.0
1805,4.0,6,M6,24.4,NaturallyAspirated,6,0.0,0.0,ParttimeFourWheelDrive,2,2,SmallPickupTrucks4WD,1.0,0.0
1806,4.3,6,A4,27.8055,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,0.0,0.0
1807,4.8,8,A4,26.2283,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,1.0,0.0
1808,5.3,8,A6,29.3708,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,1.0,0.0
1809,6.2,8,A6,26.1,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,1.0,0.0
1810,6.0,8,AV,30.5,NaturallyAspirated,1,0.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,1.0,0.0
1811,5.3,8,A6,30.4,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,1.0,0.0
1812,3.7,6,A4,28.1,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,0.0,0.0
1813,4.7,8,A5,25.6,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,0.0,0.0
1814,3.7,6,A4,27.8,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,0.0,0.0
1815,4.7,8,A5,25.6,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,0.0,0.0
1816,5.7,8,A5,27.1,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,1.0,0.0
1817,4.0,6,A5,27.8,NaturallyAspirated,5,1.0,1.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,0.0,0.0
1818,4.6,8,A6,29.0,NaturallyAspirated,6,1.0,1.0,TwoWheelDriveRear,2,1,StandardPickupTrucks2WD,0.0,0.0
1819,5.4,8,A6,27.0426,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,1,StandardPickupTrucks2WD,0.0,0.0
1820,4.6,8,A4,26.7829,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,0.0,0.0
1821,4.6,8,A6,28.4633,NaturallyAspirated,6,1.0,1.0,TwoWheelDriveRear,2,1,StandardPickupTrucks2WD,0.0,0.0
1822,4.3,6,A4,27.8522,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,0.0,0.0
1823,4.8,8,A4,26.2125,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,1.0,0.0
1824,5.3,8,A6,29.3645,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,1.0,0.0
1825,6.2,8,A6,26.1,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,1.0,0.0
1826,6.0,8,AV,30.5,NaturallyAspirated,1,0.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,1.0,0.0
1827,5.3,8,A6,30.4,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,StandardPickupTrucks2WD,1.0,0.0
1828,5.6,8,A5,24.9815,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,StandardPickupTrucks2WD,1.0,0.0
1829,5.6,8,A5,25.0089,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,StandardPickupTrucks2WD,1.0,0.0
1830,4.0,6,S5,25.7499,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,StandardPickupTrucks2WD,1.0,0.0
1831,4.6,8,S6,28.0212,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,StandardPickupTrucks2WD,1.0,0.0
1832,5.7,8,S6,25.5551,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,StandardPickupTrucks2WD,1.0,0.0
1833,4.3,6,A4,24.1937,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,0.0,0.0
1834,4.8,8,A4,24.1496,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,1.0,0.0
1835,5.3,8,A6,29.0205,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,1.0,0.0
1836,6.2,8,A6,25.7999,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,1.0,0.0
1837,6.0,8,AV,30.2999,NaturallyAspirated,1,0.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,1.0,0.0
1838,3.7,6,A4,24.4,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,0.0,0.0
1839,4.7,8,A5,25.6,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,0.0,0.0
1840,4.7,8,A5,24.5,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,1.0,0.0
1841,5.7,8,A5,25.4,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,1.0,0.0
1842,4.0,6,A5,25.7535,NaturallyAspirated,5,1.0,1.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,0.0,0.0
1843,4.6,8,A6,26.6622,NaturallyAspirated,6,1.0,1.0,FourWheelDrive,2,1,StandardPickupTrucks4WD,0.0,0.0
1844,5.4,8,A6,24.7939,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,1,StandardPickupTrucks4WD,0.0,0.0
1845,4.6,8,A6,27.1061,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,1,StandardPickupTrucks4WD,0.0,0.0
1846,4.6,8,A4,25.2298,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,0.0,0.0
1847,4.3,6,A4,24.1937,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,0.0,0.0
1848,4.8,8,A4,24.1534,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,1.0,0.0
1849,5.3,8,A6,29.0185,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,1.0,0.0
1850,6.2,8,A6,25.8026,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,1.0,0.0
1851,6.0,8,AV,30.2999,NaturallyAspirated,1,0.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,1.0,0.0
1852,6.2,8,A6,25.7999,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,1,1,StandardPickupTrucks4WD,1.0,0.0
1853,3.5,6,A5,28.2,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,StandardPickupTrucks4WD,1.0,1.0
1854,3.7,5,M5,25.2,NaturallyAspirated,5,0.0,0.0,FourWheelDrive,2,2,StandardPickupTrucks4WD,0.0,0.0
1855,3.7,5,A4,25.1,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,2,2,StandardPickupTrucks4WD,0.0,0.0
1856,5.3,8,A4,22.2999,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,1,1,StandardPickupTrucks4WD,1.0,0.0
1857,5.6,8,A5,23.061,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,2,2,StandardPickupTrucks4WD,1.0,0.0
1858,5.6,8,A5,23.1109,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,2,2,StandardPickupTrucks4WD,1.0,0.0
1859,4.6,8,S6,26.2295,NaturallyAspirated,6,1.0,0.0,ParttimeFourWheelDrive,2,2,StandardPickupTrucks4WD,1.0,0.0
1860,5.7,8,S6,23.4318,NaturallyAspirated,6,1.0,0.0,ParttimeFourWheelDrive,2,2,StandardPickupTrucks4WD,1.0,0.0
1861,5.7,8,S6,23.9993,NaturallyAspirated,6,1.0,0.0,ParttimeFourWheelDrive,2,2,StandardPickupTrucks4WD,1.0,0.0
1862,4.3,6,A4,27.6,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,VansCargoTypes,0.0,0.0
1863,5.3,8,A4,24.2999,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,VansCargoTypes,1.0,0.0
1864,5.3,8,A4,23.2999,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,VansCargoTypes,1.0,0.0
1865,5.3,8,A4,22.7619,NaturallyAspirated,4,1.0,0.0,AllWheelDrive,1,1,VansCargoTypes,1.0,0.0
1866,5.3,8,A4,22.9,NaturallyAspirated,4,1.0,0.0,AllWheelDrive,1,1,VansCargoTypes,1.0,0.0
1867,4.3,6,A4,27.6,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,VansCargoTypes,0.0,0.0
1868,5.3,8,A4,24.2999,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,VansCargoTypes,1.0,0.0
1869,5.3,8,A4,23.2999,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,VansCargoTypes,1.0,0.0
1870,5.3,8,A4,22.7619,NaturallyAspirated,4,1.0,0.0,AllWheelDrive,1,1,VansCargoTypes,1.0,0.0
1871,5.3,8,A4,22.9,NaturallyAspirated,4,1.0,0.0,AllWheelDrive,1,1,VansCargoTypes,1.0,0.0
1872,5.3,8,A4,23.2999,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,VansPassengerType,1.0,0.0
1873,5.3,8,A4,22.9,NaturallyAspirated,4,1.0,0.0,AllWheelDrive,1,1,VansPassengerType,1.0,0.0
1874,5.3,8,A4,23.2999,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,VansPassengerType,1.0,0.0
1875,5.3,8,A4,22.9,NaturallyAspirated,4,1.0,0.0,AllWheelDrive,1,1,VansPassengerType,1.0,0.0
1876,2.0,4,A4,35.0,NaturallyAspirated,4,1.0,1.0,TwoWheelDriveFront,2,2,Other,0.0,0.0
1877,3.3,6,A4,33.0988,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,1,1,SpecialPurposeVehicleminivan2WD,0.0,0.0
1878,3.8,6,A6,31.9,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,1,1,SpecialPurposeVehicleminivan2WD,0.0,0.0
1879,4.0,6,A6,35.2,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleminivan2WD,0.0,0.0
1880,3.3,6,A4,33.0988,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,1,1,SpecialPurposeVehicleminivan2WD,0.0,0.0
1881,3.8,6,A6,31.9,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,1,1,SpecialPurposeVehicleminivan2WD,0.0,0.0
1882,4.0,6,A6,35.2,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleminivan2WD,0.0,0.0
1883,3.5,6,A5,35.5,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleminivan2WD,1.0,0.0
1884,3.5,6,A5,32.4,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleminivan2WD,1.0,0.0
1885,3.8,6,A5,32.4,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleminivan2WD,1.0,0.0
1886,3.8,6,A5,32.4,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleminivan2WD,1.0,0.0
1887,2.3,4,M5,39.2,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleminivan2WD,1.0,0.0
1888,2.3,4,S5,38.1,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleminivan2WD,1.0,0.0
1889,3.5,6,A5,34.0,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleminivan2WD,1.0,0.0
1890,3.8,6,A6,31.9,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,1,1,SpecialPurposeVehicleminivan2WD,0.0,0.0
1891,4.0,6,A6,35.2,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleminivan2WD,0.0,0.0
1892,3.5,6,A5,29.2,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,Other,1.0,0.0
1893,2.3,4,S5,34.4,Turbocharged,5,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,1.0
1894,3.6,6,A6,33.0,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1895,6.2,8,A6,28.4,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1896,6.0,8,AV,30.5,NaturallyAspirated,1,0.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1897,6.2,8,A6,28.4,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1898,3.0,6,S6,34.5,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1899,5.3,8,A6,28.9935,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1900,6.2,8,A6,26.0,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1901,5.3,8,A6,28.9935,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1902,6.2,8,A6,26.0,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1903,5.3,8,A6,28.9935,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1904,6.0,8,AV,30.5,NaturallyAspirated,1,0.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1905,2.4,4,A6,45.1,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
